Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
UNASSIGNED,gs://nflt-alpr-testing/Cars303.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars304.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars305.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars306.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars307.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars308.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars309.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars310.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars311.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars312.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars313.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars314.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars315.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars316.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars317.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars318.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars319.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars320.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars321.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars322.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars323.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars324.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars325.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars326.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars327.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars328.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars329.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars330.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars331.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars332.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars333.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars334.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars335.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars336.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars337.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars338.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars339.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars340.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars341.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars342.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars343.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars344.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars345.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars346.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars347.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars348.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars349.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars350.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars351.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars352.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars353.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars354.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars355.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars356.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars357.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars358.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars359.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars360.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars361.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars362.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars363.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars364.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars365.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars366.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars367.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars368.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars369.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars370.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars371.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars372.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars373.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars374.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars375.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars376.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars377.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars378.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars379.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars380.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars381.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars382.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars383.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars384.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars385.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars386.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars387.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars388.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars389.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars390.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars391.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars392.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars393.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars394.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars395.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars396.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars397.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars398.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars399.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars400.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars401.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars402.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars403.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars404.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars405.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars406.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars407.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars408.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars409.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars410.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars411.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars412.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars413.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars414.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars415.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars416.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars417.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars418.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars419.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars420.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars421.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars422.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars423.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars424.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars425.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars426.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars427.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars428.png,,,,,,,,,
UNASSIGNED,gs://nflt-alpr-testing/Cars429.png,,,,,,,,,
